country,cnt_per_country_and_6h,pageviews,bounce_rate,Chrome,Safari,Firefox,desktop,mobile,tablet,Macintosh,Windows,Android,iOS,Linux,anomaly_labels,anomaly_scores
India,68,197,0.529,82.353,5.882,1.471,42.647,55.882,1.471,1.471,33.824,52.941,4.412,4.412,1,0.036588833
India,10,19,0.6,60,10,0,20,80,0,0,0,70,0,20,-1,-0.063193088
India,55,156,0.582,81.818,3.636,1.818,54.545,45.455,0,3.636,45.455,43.636,1.818,5.455,1,0.092361925
India,55,217,0.545,81.818,5.455,1.818,74.545,25.455,0,3.636,58.182,18.182,3.636,9.091,1,0.066901789
India,47,111,0.553,80.851,4.255,2.128,40.426,59.574,0,2.128,27.66,57.447,0,10.638,1,0.066743708
India,13,27,0.692,84.615,0,0,61.538,38.462,0,30.769,7.692,38.462,0,23.077,1,0.00835058
India,41,97,0.683,65.854,7.317,9.756,58.537,41.463,0,2.439,46.341,34.146,7.317,9.756,1,0.101182818
India,71,178,0.634,67.606,12.676,9.859,57.746,40.845,1.408,1.408,50.704,32.394,9.859,5.634,1,0.048221599
India,57,163,0.596,89.474,5.263,0,49.123,47.368,3.509,5.263,42.105,45.614,1.754,1.754,1,0.050462304
India,15,44,0.6,60,0,6.667,33.333,66.667,0,0,33.333,66.667,0,0,1,0.044005656
India,43,148,0.395,65.116,6.977,2.326,41.86,55.814,2.326,4.651,23.256,51.163,6.977,13.953,1,0.015144765
India,52,126,0.596,71.154,7.692,5.769,53.846,46.154,0,3.846,40.385,36.538,9.615,9.615,1,0.101949167
India,59,142,0.627,67.797,10.169,6.78,52.542,47.458,0,3.39,44.068,40.678,5.085,5.085,1,0.09605779
India,22,35,0.682,77.273,4.545,4.545,36.364,63.636,0,9.091,27.273,50,13.636,0,1,0.057477019
India,33,122,0.727,63.636,12.121,6.061,48.485,48.485,3.03,3.03,36.364,45.455,6.061,9.091,1,0.076812858
India,72,180,0.556,76.389,5.556,5.556,61.111,37.5,1.389,9.722,48.611,33.333,4.167,4.167,1,0.075517073
India,51,150,0.529,72.549,9.804,5.882,47.059,50.98,1.961,5.882,37.255,49.02,3.922,0,1,0.068010355
India,12,52,0.333,58.333,0,8.333,58.333,41.667,0,0,50,41.667,0,8.333,1,0.06489013
India,44,108,0.636,81.818,4.545,2.273,54.545,45.455,0,2.273,45.455,45.455,0,6.818,1,0.107607395
India,51,145,0.412,68.627,11.765,7.843,68.627,29.412,1.961,9.804,56.863,25.49,5.882,1.961,1,0.060625447
India,39,134,0.667,58.974,12.821,2.564,48.718,51.282,0,5.128,30.769,51.282,2.564,10.256,1,0.080288522
India,8,52,0.25,75,0,12.5,87.5,12.5,0,0,62.5,12.5,0,25,-1,-0.013519355
India,44,104,0.659,61.364,15.909,9.091,43.182,56.818,0,4.545,25,45.455,11.364,9.091,1,0.059534707
India,37,96,0.622,78.378,10.811,5.405,64.865,32.432,2.703,5.405,54.054,24.324,10.811,5.405,1,0.097360193
India,40,104,0.525,67.5,5,12.5,60,40,0,2.5,42.5,35,0,10,1,0.098732482
India,9,33,0.444,88.889,0,0,44.444,55.556,0,0,11.111,55.556,0,11.111,1,0.037928815
India,32,78,0.594,84.375,3.125,6.25,65.625,34.375,0,9.375,50,31.25,3.125,6.25,1,0.123690265
India,49,94,0.735,63.265,12.245,6.122,63.265,32.653,4.082,6.122,48.98,30.612,2.041,8.163,1,0.083211397
India,35,107,0.771,71.429,2.857,5.714,54.286,42.857,2.857,5.714,42.857,45.714,0,5.714,1,0.08842427
India,17,51,0.471,70.588,5.882,5.882,35.294,64.706,0,0,29.412,58.824,5.882,0,1,0.07388627
India,42,111,0.643,80.952,2.381,9.524,59.524,40.476,0,7.143,42.857,40.476,0,7.143,1,0.116768827
India,51,153,0.627,78.431,7.843,0,43.137,56.863,0,5.882,31.373,49.02,3.922,5.882,1,0.077023558
India,35,72,0.543,77.143,8.571,5.714,54.286,37.143,8.571,5.714,31.429,40,2.857,20,1,0.043930209
India,6,12,0.5,83.333,16.667,0,33.333,66.667,0,0,33.333,50,16.667,0,1,0.02646058
India,22,55,0.773,81.818,9.091,4.545,50,50,0,0,45.455,45.455,4.545,4.545,1,0.096040476
India,35,55,0.714,82.857,2.857,0,57.143,42.857,0,8.571,45.714,42.857,0,2.857,1,0.11091024
India,37,175,0.459,64.865,16.216,5.405,35.135,59.459,5.405,5.405,24.324,51.351,13.514,5.405,1,6.51E-05
India,9,23,0.444,88.889,0,11.111,66.667,33.333,0,0,66.667,33.333,0,0,1,0.049178049
India,38,123,0.474,68.421,18.421,2.632,50,50,0,5.263,28.947,36.842,13.158,13.158,1,0.062587142
India,36,90,0.417,86.111,5.556,0,47.222,50,2.778,2.778,36.111,44.444,8.333,8.333,1,0.065404363
India,32,147,0.563,65.625,12.5,12.5,53.125,46.875,0,0,46.875,37.5,3.125,6.25,1,0.082561182
India,17,40,0.706,58.824,11.765,5.882,29.412,70.588,0,0,23.529,58.824,11.765,5.882,1,0.032849555
India,33,95,0.394,84.848,6.061,6.061,57.576,42.424,0,3.03,51.515,36.364,6.061,3.03,1,0.09883153
India,54,147,0.574,87.037,1.852,3.704,55.556,44.444,0,7.407,44.444,42.593,1.852,3.704,1,0.088465487
India,36,99,0.472,66.667,11.111,5.556,41.667,55.556,2.778,11.111,22.222,50,8.333,8.333,1,0.063495526
India,15,52,0.2,80,0,0,46.667,53.333,0,0,40,53.333,0,6.667,1,0.047467329
India,45,117,0.6,82.222,4.444,6.667,73.333,26.667,0,4.444,46.667,26.667,0,15.556,1,0.104192678
India,60,131,0.7,66.667,15,10,66.667,33.333,0,6.667,48.333,21.667,11.667,11.667,1,0.057385985
India,36,98,0.583,77.778,8.333,5.556,55.556,44.444,0,2.778,47.222,38.889,5.556,5.556,1,0.123577771
India,9,11,0.889,88.889,11.111,0,33.333,66.667,0,0,33.333,55.556,11.111,0,1,0.018989067
India,27,64,0.63,66.667,0,11.111,62.963,37.037,0,7.407,37.037,33.333,0,18.519,1,0.080312972
India,49,154,0.653,83.673,0,8.163,79.592,20.408,0,14.286,51.02,18.367,0,14.286,1,0.065446816
India,39,62,0.692,74.359,2.564,2.564,46.154,51.282,2.564,5.128,30.769,46.154,2.564,5.128,1,0.089322137
India,11,17,0.818,54.545,9.091,9.091,63.636,36.364,0,0,45.455,27.273,0,27.273,1,0.013590603
India,29,85,0.552,86.207,3.448,0,58.621,41.379,0,6.897,48.276,37.931,3.448,3.448,1,0.112361673
India,49,101,0.673,85.714,6.122,0,71.429,28.571,0,12.245,57.143,24.49,4.082,2.041,1,0.096327505
India,50,150,0.66,86,2,2,52,48,0,4,38,48,0,6,1,0.076263638
India,11,37,0.364,63.636,9.091,9.091,36.364,63.636,0,9.091,27.273,63.636,0,0,1,0.032237593
India,48,128,0.563,68.75,6.25,6.25,60.417,37.5,2.083,6.25,43.75,35.417,4.167,6.25,1,0.112303684
India,50,213,0.48,80,2,8,68,28,4,6,58,30,2,4,1,0.052387148
India,38,122,0.474,78.947,10.526,2.632,55.263,44.737,0,2.632,42.105,36.842,7.895,5.263,1,0.113117252
India,10,25,0.6,70,10,10,30,60,10,0,20,60,10,10,-1,-0.015832008
India,30,67,0.6,83.333,10,3.333,36.667,63.333,0,0,26.667,56.667,6.667,10,1,0.058591875
India,43,124,0.488,88.372,9.302,0,46.512,53.488,0,4.651,39.535,44.186,6.977,0,1,0.083042238
India,43,142,0.581,88.372,2.326,0,37.209,62.791,0,0,32.558,58.14,2.326,2.326,1,0.064894085
India,11,22,0.455,63.636,18.182,0,63.636,36.364,0,9.091,36.364,18.182,18.182,9.091,1,0.045313177
India,28,96,0.464,67.857,3.571,14.286,53.571,46.429,0,3.571,28.571,39.286,3.571,17.857,1,0.057177152
India,29,116,0.483,68.966,10.345,6.897,41.379,58.621,0,6.897,24.138,51.724,6.897,10.345,1,0.064425623
India,32,99,0.406,84.375,6.25,3.125,40.625,59.375,0,0,28.125,46.875,12.5,6.25,1,0.04964613
India,12,37,0.75,83.333,0,8.333,41.667,58.333,0,0,25,50,0,16.667,1,0.035178596
India,27,60,0.741,81.481,3.704,0,62.963,33.333,3.704,3.704,48.148,29.63,3.704,7.407,1,0.103174489
India,47,80,0.702,76.596,2.128,8.511,70.213,27.66,2.128,8.511,44.681,29.787,0,14.894,1,0.077979812
India,32,96,0.531,68.75,15.625,3.125,46.875,53.125,0,9.375,31.25,43.75,6.25,3.125,1,0.108813628
India,10,28,0.7,80,10,0,60,40,0,10,30,40,0,20,1,0.075006755
India,28,142,0.5,71.429,10.714,10.714,50,50,0,7.143,32.143,42.857,7.143,7.143,1,0.084196397
India,43,116,0.581,74.419,4.651,4.651,74.419,25.581,0,4.651,51.163,23.256,2.326,9.302,1,0.11731453
India,39,73,0.692,84.615,7.692,5.128,46.154,53.846,0,7.692,25.641,46.154,7.692,5.128,1,0.101302114
India,6,20,0.5,83.333,0,16.667,83.333,16.667,0,16.667,33.333,16.667,0,0,1,0.030985992
India,21,49,0.571,76.19,0,14.286,66.667,33.333,0,9.524,52.381,28.571,0,4.762,1,0.089628803
India,63,219,0.381,79.365,4.762,6.349,57.143,42.857,0,3.175,41.27,39.683,3.175,12.698,1,0.045224573
India,82,274,0.512,79.268,7.317,2.439,30.488,64.634,4.878,4.878,20.732,59.756,8.537,4.878,-1,-0.043403219
India,11,17,0.636,81.818,9.091,0,27.273,72.727,0,0,18.182,63.636,9.091,0,1,0.037790291
India,45,92,0.533,84.444,4.444,2.222,57.778,42.222,0,22.222,31.111,35.556,4.444,2.222,1,0.099530473
India,77,224,0.584,75.325,5.195,10.39,68.831,29.87,1.299,7.792,50.649,27.273,3.896,6.494,1,0.051636076
India,38,106,0.474,84.211,0,2.632,50,47.368,2.632,5.263,36.842,50,0,2.632,1,0.0711466
India,12,32,0.5,66.667,8.333,16.667,41.667,58.333,0,0,33.333,50,8.333,8.333,1,0.046457708
India,34,90,0.588,76.471,8.824,5.882,52.941,47.059,0,5.882,35.294,41.176,5.882,5.882,1,0.127805551
India,40,141,0.475,72.5,7.5,10,75,25,0,2.5,62.5,17.5,2.5,12.5,1,0.072638268
India,28,79,0.714,64.286,7.143,10.714,64.286,35.714,0,7.143,46.429,32.143,3.571,7.143,1,0.109950754
India,10,30,0.7,80,10,0,30,70,0,0,0,60,10,20,-1,-0.030009211
India,35,104,0.486,77.143,8.571,0,37.143,62.857,0,2.857,25.714,45.714,14.286,5.714,1,0.061407924
India,32,81,0.563,71.875,9.375,3.125,46.875,50,3.125,0,43.75,37.5,12.5,6.25,1,0.085297016
India,22,53,0.636,54.545,13.636,0,36.364,63.636,0,0,13.636,50,9.091,18.182,1,0.019680154
India,7,35,0.286,71.429,14.286,0,71.429,28.571,0,28.571,42.857,14.286,14.286,0,1,0.03202116
India,35,95,0.571,80,5.714,5.714,54.286,45.714,0,2.857,45.714,37.143,8.571,5.714,1,0.121831086
India,45,92,0.733,75.556,4.444,6.667,46.667,48.889,4.444,0,40,44.444,6.667,6.667,1,0.081092068
India,26,125,0.5,80.769,3.846,7.692,50,50,0,0,50,42.308,7.692,0,1,0.091462728
India,13,31,0.462,92.308,0,7.692,38.462,61.538,0,0,15.385,61.538,0,7.692,1,0.034028658
India,34,122,0.559,76.471,2.941,0,64.706,35.294,0,20.588,38.235,32.353,2.941,5.882,1,0.116077484
India,39,135,0.513,79.487,10.256,5.128,66.667,33.333,0,7.692,51.282,25.641,5.128,10.256,1,0.113047344
India,32,55,0.688,71.875,21.875,6.25,65.625,34.375,0,3.125,50,21.875,12.5,12.5,1,0.066010269
India,5,28,0.2,100,0,0,60,40,0,0,40,40,0,20,1,0.005252157
India,22,83,0.682,77.273,0,4.545,27.273,72.727,0,0,22.727,72.727,0,4.545,1,0.045079663
India,47,103,0.617,78.723,4.255,6.383,46.809,51.064,2.128,2.128,34.043,48.936,4.255,10.638,1,0.071883153
India,29,96,0.655,68.966,10.345,10.345,55.172,37.931,6.897,3.448,44.828,34.483,10.345,6.897,1,0.076019405
India,8,30,0.375,75,0,0,62.5,37.5,0,12.5,37.5,37.5,0,12.5,1,0.069491
India,30,71,0.567,76.667,6.667,3.333,70,30,0,10,50,30,0,10,1,0.128311972
India,44,90,0.727,77.273,6.818,2.273,56.818,38.636,4.545,4.545,43.182,36.364,6.818,4.545,1,0.09851845
India,37,127,0.541,75.676,13.514,5.405,56.757,43.243,0,2.703,43.243,35.135,5.405,10.811,1,0.11570181
India,5,5,1,80,0,0,20,80,0,0,20,80,0,0,-1,-0.040901983
India,34,107,0.529,64.706,5.882,8.824,70.588,29.412,0,11.765,44.118,23.529,2.941,17.647,1,0.100864272
India,42,111,0.595,88.095,0,7.143,78.571,21.429,0,2.381,66.667,21.429,0,2.381,1,0.075290397
India,45,96,0.622,82.222,6.667,4.444,55.556,42.222,2.222,6.667,44.444,40,4.444,2.222,1,0.110075859
India,11,19,0.636,72.727,0,0,45.455,54.545,0,9.091,27.273,45.455,9.091,9.091,1,0.065274049
India,99,198,0.616,79.798,9.091,4.04,47.475,52.525,0,3.03,43.434,37.374,13.131,2.02,1,0.038718597
India,50,146,0.52,76,4,4,70,30,0,4,56,24,4,10,1,0.097224121
India,34,93,0.5,82.353,5.882,0,41.176,58.824,0,0,26.471,50,5.882,0,1,0.087944056
India,16,92,0.563,87.5,0,6.25,50,50,0,6.25,18.75,50,0,18.75,1,0.047037778
India,30,72,0.5,70,10,6.667,50,50,0,6.667,36.667,43.333,3.333,0,1,0.105601158
India,95,201,0.684,80,9.474,3.158,57.895,42.105,0,4.211,48.421,33.684,8.421,5.263,1,0.0595132
India,35,131,0.486,77.143,5.714,0,62.857,34.286,2.857,11.429,42.857,31.429,5.714,8.571,1,0.09839564
India,6,11,0.5,83.333,0,0,50,50,0,0,50,50,0,0,1,0.074325022
India,34,75,0.559,58.824,5.882,11.765,55.882,44.118,0,2.941,47.059,38.235,2.941,5.882,1,0.09649584
India,109,198,0.67,72.477,3.67,11.009,66.055,33.945,0,4.587,55.963,32.11,0,6.422,1,0.044958101
India,36,92,0.528,66.667,2.778,13.889,47.222,52.778,0,2.778,36.111,47.222,0,11.111,1,0.069924386
India,7,25,0.143,85.714,0,14.286,57.143,42.857,0,0,42.857,42.857,0,0,1,0.019025082
India,36,134,0.583,75,2.778,8.333,58.333,41.667,0,5.556,47.222,36.111,2.778,0,1,0.106027689
India,52,129,0.635,80.769,3.846,1.923,67.308,32.692,0,3.846,38.462,30.769,1.923,7.692,1,0.110060499
India,35,155,0.371,82.857,5.714,5.714,51.429,48.571,0,8.571,28.571,40,8.571,5.714,1,0.074847436
India,13,29,0.538,92.308,0,0,53.846,46.154,0,0,53.846,46.154,0,0,1,0.067201837
India,28,104,0.536,82.143,3.571,3.571,60.714,39.286,0,3.571,46.429,35.714,3.571,3.571,1,0.120074471
India,51,212,0.549,88.235,1.961,3.922,62.745,35.294,1.961,9.804,45.098,35.294,1.961,7.843,1,0.070349592
India,43,141,0.512,83.721,0,2.326,51.163,48.837,0,16.279,30.233,46.512,0,2.326,1,0.070938123
India,10,63,0.4,80,10,10,50,50,0,0,40,40,10,10,1,0.072945263
India,26,75,0.5,76.923,0,19.231,69.231,30.769,0,3.846,50,30.769,0,11.538,1,0.069711395
India,41,108,0.61,65.854,14.634,19.512,60.976,34.146,4.878,4.878,53.659,24.39,14.634,2.439,1,0.028240194
India,37,79,0.595,70.27,8.108,10.811,62.162,37.838,0,8.108,45.946,32.432,5.405,8.108,1,0.117425611
India,5,8,0.6,60,0,0,20,80,0,0,20,80,0,0,-1,-0.021161662
India,38,145,0.5,89.474,7.895,0,65.789,34.211,0,18.421,36.842,31.579,2.632,2.632,1,0.078541048
India,43,75,0.674,74.419,6.977,2.326,60.465,34.884,4.651,11.628,44.186,32.558,6.977,2.326,1,0.103617078
India,22,43,0.591,81.818,4.545,9.091,50,36.364,13.636,0,40.909,45.455,4.545,9.091,1,0.02683221
India,6,11,0.333,50,0,33.333,66.667,33.333,0,16.667,50,33.333,0,0,-1,-0.029820703
India,29,54,0.621,79.31,6.897,6.897,68.966,27.586,3.448,13.793,44.828,27.586,3.448,6.897,1,0.099967721
India,96,208,0.75,78.125,6.25,7.292,45.833,54.167,0,3.125,37.5,44.792,9.375,3.125,1,0.026983536
India,42,94,0.643,64.286,21.429,2.381,33.333,66.667,0,4.762,14.286,45.238,19.048,4.762,1,0.014582128
India,6,8,0.667,66.667,16.667,0,33.333,66.667,0,0,16.667,33.333,33.333,0,-1,-0.02350037
India,24,67,0.542,79.167,0,4.167,45.833,54.167,0,4.167,41.667,45.833,8.333,0,1,0.096540961
India,30,85,0.6,86.667,3.333,0,66.667,33.333,0,6.667,46.667,33.333,0,10,1,0.108824971
India,33,94,0.576,81.818,0,9.091,42.424,57.576,0,3.03,33.333,57.576,0,3.03,1,0.089470625
India,14,64,0.643,85.714,0,7.143,71.429,28.571,0,14.286,50,28.571,0,0,1,0.094791237
India,19,50,0.632,68.421,0,10.526,73.684,26.316,0,15.789,36.842,26.316,0,15.789,1,0.063608756
India,35,82,0.629,91.429,2.857,5.714,68.571,28.571,2.857,0,62.857,28.571,2.857,2.857,1,0.076309795
India,25,55,0.64,80,4,0,60,40,0,8,40,32,0,12,1,0.106079702
India,9,22,0.444,88.889,0,0,44.444,55.556,0,0,22.222,55.556,0,11.111,1,0.039463372
India,22,65,0.5,77.273,0,4.545,45.455,54.545,0,4.545,36.364,54.545,0,4.545,1,0.091855624
India,52,125,0.577,84.615,3.846,5.769,67.308,32.692,0,5.769,48.077,26.923,3.846,9.615,1,0.108240053
India,24,49,0.667,83.333,4.167,4.167,50,50,0,12.5,33.333,45.833,4.167,4.167,1,0.102804642
India,6,38,0.5,100,0,0,66.667,33.333,0,0,66.667,33.333,0,0,1,0.048584045
India,24,41,0.75,87.5,4.167,0,41.667,58.333,0,8.333,29.167,45.833,8.333,4.167,1,0.068518852
India,36,151,0.611,86.111,0,8.333,69.444,30.556,0,8.333,55.556,30.556,0,2.778,1,0.091170075
India,40,128,0.425,80,0,2.5,60,40,0,2.5,52.5,40,0,2.5,1,0.09603891
India,16,72,0.438,75,6.25,12.5,50,50,0,0,43.75,43.75,6.25,6.25,1,0.085311675
India,26,64,0.731,80.769,0,3.846,65.385,34.615,0,3.846,42.308,30.769,0,19.231,1,0.076873046
India,47,93,0.574,76.596,0,8.511,59.574,40.426,0,4.255,46.809,36.17,0,6.383,1,0.109716391
India,42,143,0.5,66.667,7.143,11.905,61.905,38.095,0,11.905,38.095,33.333,4.762,9.524,1,0.088402175
India,14,54,0.286,85.714,0,0,57.143,42.857,0,7.143,35.714,42.857,0,7.143,1,0.069455701
India,41,128,0.561,85.366,7.317,4.878,60.976,36.585,2.439,7.317,39.024,34.146,2.439,12.195,1,0.096610785
India,56,167,0.554,89.286,5.357,5.357,55.357,42.857,1.786,5.357,41.071,39.286,5.357,8.929,1,0.073390408
India,36,136,0.444,66.667,25,8.333,55.556,44.444,0,11.111,30.556,30.556,11.111,11.111,1,0.05769094
India,6,21,0.5,83.333,0,0,33.333,66.667,0,16.667,16.667,66.667,0,0,1,0.028994546
India,44,140,0.477,86.364,2.273,9.091,47.727,52.273,0,2.273,36.364,50,2.273,9.091,1,0.067888462
India,74,222,0.568,81.081,4.054,6.757,55.405,44.595,0,5.405,32.432,39.189,5.405,14.865,1,0.050773778
India,46,204,0.326,84.783,4.348,2.174,52.174,43.478,4.348,13.043,21.739,41.304,4.348,10.87,1,0.018635246
India,9,32,0.333,100,0,0,55.556,44.444,0,0,44.444,33.333,11.111,11.111,1,0.021026931
India,24,69,0.5,91.667,0,0,45.833,54.167,0,0,33.333,54.167,0,12.5,1,0.056584684
India,37,113,0.432,83.784,5.405,2.703,59.459,40.541,0,5.405,48.649,35.135,5.405,5.405,1,0.114907435
India,41,146,0.561,82.927,4.878,4.878,51.22,48.78,0,4.878,41.463,39.024,9.756,4.878,1,0.09750414
India,11,59,0.364,81.818,0,18.182,63.636,36.364,0,0,45.455,36.364,0,18.182,1,0.031883849
India,28,104,0.393,85.714,3.571,0,53.571,46.429,0,10.714,35.714,39.286,7.143,0,1,0.092329867
India,38,135,0.447,71.053,7.895,2.632,65.789,31.579,2.632,5.263,52.632,28.947,5.263,7.895,1,0.100171238
India,26,140,0.423,80.769,0,7.692,42.308,57.692,0,3.846,26.923,61.538,0,7.692,1,0.052546598
India,13,29,0.385,76.923,15.385,0,38.462,61.538,0,0,30.769,46.154,15.385,0,1,0.043553021
India,31,180,0.387,70.968,6.452,0,48.387,51.613,0,12.903,19.355,41.935,6.452,12.903,1,0.032059363
India,52,152,0.462,86.538,1.923,1.923,75,25,0,3.846,59.615,23.077,1.923,9.615,1,0.062922772
India,45,174,0.422,73.333,11.111,4.444,48.889,51.111,0,4.444,40,37.778,8.889,2.222,1,0.080442856
India,6,50,0.333,83.333,0,0,50,50,0,16.667,33.333,50,0,0,1,0.071955179
India,43,149,0.512,76.744,9.302,6.977,58.14,41.86,0,9.302,44.186,37.209,4.651,4.651,1,0.11332174
India,53,151,0.604,75.472,7.547,5.66,71.698,26.415,1.887,5.66,58.491,24.528,3.774,3.774,1,0.081791943
India,49,119,0.633,77.551,6.122,6.122,48.98,46.939,4.082,6.122,32.653,42.857,6.122,4.082,1,0.088451298
India,16,242,0.5,87.5,6.25,0,56.25,43.75,0,0,31.25,37.5,6.25,12.5,1,0.028427427
India,23,93,0.652,86.957,0,4.348,56.522,43.478,0,0,52.174,39.13,4.348,0,1,0.092133829
India,43,142,0.465,74.419,4.651,11.628,58.14,39.535,2.326,4.651,48.837,30.233,6.977,4.651,1,0.078503843
India,39,134,0.513,92.308,0,2.564,33.333,66.667,0,10.256,20.513,66.667,0,0,1,0.022556857
India,11,33,0.364,72.727,18.182,9.091,36.364,63.636,0,0,36.364,45.455,9.091,0,1,0.047649591
India,39,138,0.462,79.487,2.564,7.692,56.41,41.026,2.564,2.564,51.282,43.59,0,2.564,1,0.077582347
India,47,179,0.532,85.106,4.255,4.255,72.34,27.66,0,10.638,48.936,25.532,2.128,6.383,1,0.091688743
India,44,136,0.477,79.545,4.545,4.545,43.182,56.818,0,4.545,25,52.273,4.545,9.091,1,0.074777564
India,14,85,0.571,85.714,7.143,0,50,50,0,0,42.857,42.857,7.143,7.143,1,0.094568202
India,37,87,0.676,72.973,5.405,10.811,59.459,40.541,0,0,54.054,32.432,5.405,5.405,1,0.109958372
India,48,125,0.604,68.75,6.25,16.667,64.583,35.417,0,6.25,52.083,29.167,4.167,4.167,1,0.079500343
India,35,82,0.543,71.429,8.571,5.714,42.857,57.143,0,2.857,31.429,51.429,5.714,5.714,1,0.100796661
India,13,34,0.692,69.231,23.077,0,38.462,61.538,0,15.385,7.692,23.077,38.462,0,-1,-0.024026401
India,27,54,0.667,81.481,0,7.407,37.037,59.259,3.704,3.704,33.333,62.963,0,0,1,0.045158196
India,36,67,0.611,83.333,0,5.556,47.222,52.778,0,5.556,38.889,52.778,0,2.778,1,0.095918988
India,37,70,0.649,78.378,2.703,0,45.946,54.054,0,2.703,37.838,48.649,2.703,2.703,1,0.109307252
India,5,15,0.6,80,0,0,20,80,0,0,20,80,0,0,-1,-0.014822585
India,34,119,0.471,82.353,5.882,0,50,47.059,2.941,14.706,32.353,44.118,5.882,2.941,1,0.088059854
India,40,105,0.6,80,7.5,0,40,60,0,2.5,32.5,55,5,5,1,0.088822584
India,28,87,0.464,67.857,21.429,3.571,60.714,39.286,0,7.143,50,25,14.286,3.571,1,0.088079722
India,13,29,0.615,69.231,15.385,0,46.154,46.154,7.692,0,30.769,38.462,15.385,7.692,1,0.027142714
India,31,99,0.613,83.871,6.452,3.226,74.194,25.806,0,9.677,61.29,22.581,3.226,3.226,1,0.101309686
India,52,121,0.635,80.769,1.923,3.846,69.231,28.846,1.923,5.769,51.923,28.846,0,9.615,1,0.099841219
India,31,70,0.581,61.29,0,9.677,58.065,41.935,0,0,51.613,38.71,0,6.452,1,0.097806278
India,16,46,0.563,87.5,12.5,0,43.75,56.25,0,0,43.75,43.75,12.5,0,1,0.070652311
India,44,83,0.636,63.636,0,9.091,54.545,45.455,0,6.818,31.818,38.636,2.273,13.636,1,0.083609784
India,50,147,0.6,76,2,6,76,24,0,10,54,22,2,12,1,0.086555486
India,44,119,0.682,86.364,6.818,2.273,47.727,52.273,0,6.818,40.909,38.636,11.364,0,1,0.092482801
India,9,31,0.556,88.889,0,0,66.667,33.333,0,11.111,55.556,22.222,0,0,1,0.083655893
India,29,74,0.517,68.966,6.897,13.793,51.724,48.276,0,13.793,31.034,41.379,6.897,6.897,1,0.08424886
India,66,197,0.561,81.818,4.545,1.515,53.03,42.424,4.545,6.061,37.879,34.848,6.061,7.576,1,0.065117711
India,39,86,0.641,82.051,7.692,0,56.41,43.59,0,5.128,41.026,35.897,5.128,2.564,1,0.124186711
India,8,21,0.5,50,25,0,25,75,0,0,25,50,25,0,-1,-0.050734724
India,30,88,0.467,86.667,3.333,0,36.667,63.333,0,10,23.333,60,3.333,3.333,1,0.064038397
India,51,153,0.608,78.431,1.961,1.961,56.863,43.137,0,7.843,39.216,41.176,1.961,9.804,1,0.090588128
India,46,154,0.478,84.783,4.348,0,52.174,45.652,2.174,6.522,34.783,43.478,4.348,6.522,1,0.074956126
India,12,27,0.5,75,16.667,0,25,66.667,8.333,0,16.667,58.333,16.667,8.333,-1,-0.045034606
India,55,151,0.527,76.364,3.636,5.455,56.364,41.818,1.818,12.727,43.636,38.182,0,0,1,0.076970918
India,50,168,0.56,68,6,18,78,22,0,8,66,20,2,4,1,0.027843757
India,60,103,0.717,76.667,3.333,5,58.333,40,1.667,8.333,46.667,36.667,1.667,3.333,1,0.096129973
India,13,45,0.231,69.231,7.692,7.692,23.077,76.923,0,0,23.077,69.231,7.692,0,-1,-0.022571728
India,41,92,0.561,73.171,4.878,7.317,39.024,60.976,0,7.317,21.951,53.659,2.439,9.756,1,0.073489391
India,66,197,0.485,78.788,1.515,4.545,53.03,43.939,3.03,3.03,46.97,45.455,1.515,3.03,1,0.054570895
India,33,92,0.515,78.788,0,6.061,48.485,51.515,0,9.091,36.364,51.515,0,0,1,0.094767018
India,12,24,0.667,75,8.333,0,33.333,58.333,8.333,0,8.333,58.333,8.333,0,-1,-0.000715769
India,28,71,0.571,78.571,3.571,0,35.714,64.286,0,0,32.143,60.714,3.571,0,1,0.074427245
India,46,250,0.522,76.087,8.696,4.348,60.87,34.783,4.348,10.87,43.478,32.609,6.522,6.522,1,0.052792435
India,36,91,0.556,66.667,2.778,0,22.222,77.778,0,0,19.444,72.222,5.556,2.778,1,0.013024169
India,5,17,0.8,60,0,20,20,80,0,0,0,80,0,0,-1,-0.09204313
India,33,98,0.545,66.667,12.121,3.03,33.333,63.636,3.03,6.061,21.212,48.485,12.121,6.061,1,0.044736464
India,61,267,0.59,85.246,6.557,3.279,55.738,37.705,6.557,8.197,40.984,37.705,6.557,6.557,1,0.024186244
India,39,100,0.667,56.41,10.256,15.385,51.282,43.59,5.128,5.128,30.769,41.026,7.692,15.385,1,0.028214409
India,14,30,0.571,85.714,7.143,7.143,35.714,64.286,0,14.286,21.429,57.143,7.143,0,1,0.042893608
India,15,29,0.667,93.333,6.667,0,40,60,0,13.333,26.667,53.333,6.667,0,1,0.054505806
India,59,197,0.542,79.661,8.475,3.39,54.237,38.983,6.78,13.559,37.288,35.593,11.864,0,1,0.019784183
India,49,188,0.51,85.714,6.122,2.041,55.102,40.816,4.082,10.204,36.735,36.735,6.122,4.082,1,0.063823867
India,8,46,0.375,75,12.5,12.5,62.5,37.5,0,12.5,37.5,25,12.5,12.5,1,0.035602034
India,23,108,0.522,78.261,4.348,8.696,65.217,34.783,0,8.696,43.478,30.435,4.348,8.696,1,0.114403745
